Ticker,CompanyName,Sector,Industry,Price,PER,ForwardPE,PBR,ROE,MarketCap_B_USD,Sector_Avg_PER
4151,KYOWA KIRIN CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,2449.5,15.771683,17.655325,1.3998822,0.092530005,1282.52510208,21.93
4502,TAKEDA PHARMACEUTICAL CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,5870.0,,41.812096,1.2273725,-0.02262,9372.931457024,21.93
4503,ASTELLAS PHARMA,Healthcare,Drug Manufacturers - General,2396.5,14.7804365,31.628614,2.2118647,0.21301001,4296.957493248,21.93
4506,SUMITOMO PHARMA CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1638.5,6.090399,95.65091,1.7990726,0.38529,735.02031872,21.93
4507,SHIONOGI & CO,Healthcare,Drug Manufacturers - Specialty & Generic,3003.0,12.459547,15.706067,1.4419469,0.16773,2556.083830784,21.93
4519,CHUGAI PHARMACEUTICAL CO,Healthcare,Drug Manufacturers - General,6916.0,24.150576,29.316265,5.611837,0.23493,11380.811890688,21.93
4523,EISAI CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,4767.0,34.80324,23.532604,1.4822674,0.049629997,1345.418952704,21.93
4568,DAIICHI SANKYO COMPANY LIMITED,Healthcare,Drug Manufacturers - General,2856.0,20.365088,19.894121,3.0533698,0.14812,5196.929826816,21.93
4578,OTSUKA HLDGS CO LTD,Healthcare,Drug Manufacturers - General,12295.0,16.005363,23.681576,1.993917,0.13420999,6459.712077824,21.93
285A,KIOXIA HOLDINGS CORPORATION,Technology,Semiconductors,50930.0,50.43573,,11.608432,0.87108004,27871.059902464,42.34
4062,IBIDEN CO LTD,Technology,Electronic Components,19850.0,92.01743,64.2478,9.734037,0.12655,5579.748671488,42.34
6479,MINEBEA MITSUMI INC,Technology,Electronic Components,3265.0,13.243287,15.200894,1.4148856,,1311.209422848,42.34
6501,HITACHI,Industrials,Conglomerates,5396.0,30.52727,30.292482,3.681535,,24153.254002688,20.83
6503,MITSUBISHI ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5335.0,26.917255,32.305923,2.38871,0.10283,10917.735563264,20.83
6504,FUJI ELECTRIC CO. LTD.,Industrials,Electrical Equipment & Parts,13225.0,19.865412,21.772415,2.441467,0.14274,1930.733027328,20.83
6506,YASKAWA ELECTRIC CORP,Industrials,Electrical Equipment & Parts,4523.0,33.291615,22.07038,2.4179866,0.07511,1172.861878272,20.83
6526,SOCIONEXT INC,Industrials,Electrical Equipment & Parts,1921.0,38.792408,13.444848,2.6217668,0.059959996,336.730423296,20.83
6645,OMRON CORP,Technology,Electronic Components,6332.0,36.464153,23.35928,1.4963533,0.05131,1245.057253376,42.34
6701,NEC CORP,Technology,Information Technology Services,4780.0,23.581648,6.648492,2.8378327,0.1416,6339.924852736,42.34
6702,FUJITSU,Technology,Information Technology Services,3827.0,21.887331,25.227423,3.2618794,0.16202,6624.639451136,42.34
6723,RENESAS ELECTRONICS CORP,Technology,Semiconductors,3191.0,17.132885,11.358012,2.046401,0.13953,5831.518060544,42.34
6724,SEIKO EPSON CORP,Technology,Computer Hardware,3204.0,56.48801,15.864527,1.1864891,0.0297,1026.650472448,42.34
6752,PANASONIC HOLDINGS CORP,Technology,Consumer Electronics,4268.0,52.59396,25.276873,1.843369,0.0525,9965.459734528,42.34
6753,SHARP CORP,Technology,Consumer Electronics,650.8,8.908966,11.961037,1.433597,0.09599,422.568656896,42.34
6758,SONY GROUP CORPORATION,Technology,Consumer Electronics,3929.0,21.085114,21.446507,2.756864,0.13159999,22999.604396032,42.34
