Ticker,CompanyName,Sector,Industry,Price,PER,ForwardPE,PBR,ROE,MarketCap_B_USD,Sector_Avg_PER
4151,KYOWA KIRIN CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,2231.0,14.365744,16.080437,1.2750101,0.092530005,1168.12152832,20.75
4502,TAKEDA PHARMACEUTICAL CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,5842.0,,41.61265,1.2215179,-0.02262,9328.222273536,20.75
4503,ASTELLAS PHARMA,Healthcare,Drug Manufacturers - General,2318.5,14.287035,30.599184,2.139874,0.21301001,4157.102358528,20.75
4506,SUMITOMO PHARMA CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1513.5,5.6257668,88.35377,1.6618227,0.38529,678.946144256,20.75
4507,SHIONOGI & CO,Healthcare,Drug Manufacturers - Specialty & Generic,2914.0,12.089782,15.240586,1.3992118,0.16773,2479.742255104,20.75
4519,CHUGAI PHARMACEUTICAL CO,Healthcare,Drug Manufacturers - General,6449.0,22.195837,27.336697,5.2329,0.23493,10613.525839872,20.75
4523,EISAI CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,4778.0,34.924347,23.586906,1.4856877,0.049629997,1348.523655168,20.75
4568,DAIICHI SANKYO COMPANY LIMITED,Healthcare,Drug Manufacturers - General,2816.0,20.055552,19.615492,3.0106056,0.14812,5124.143448064,20.75
4578,OTSUKA HLDGS CO LTD,Healthcare,Drug Manufacturers - General,10915.0,14.216682,21.023537,1.7701182,0.13420999,5726.11362816,20.75
285A,KIOXIA HOLDINGS CORPORATION,Technology,Semiconductors,49920.0,48.474022,,11.378223,0.87108004,26582.64940544,42.02
4062,IBIDEN CO LTD,Technology,Electronic Components,18630.0,87.01948,60.29907,9.135775,0.12655,5236.811890688,42.02
6479,MINEBEA MITSUMI INC,Technology,Electronic Components,3458.0,14.027829,16.099447,1.4985222,,1388.717277184,42.02
6501,HITACHI,Industrials,Conglomerates,5377.0,30.469769,30.185818,3.6685717,,24011.335532544,20.6
6503,MITSUBISHI ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5172.0,26.069862,31.318882,2.3157277,0.10283,10584.165711872,20.6
6504,FUJI ELECTRIC CO. LTD.,Industrials,Electrical Equipment & Parts,12740.0,19.1602,20.973955,2.351931,0.14274,1859.927277568,20.6
6506,YASKAWA ELECTRIC CORP,Industrials,Electrical Equipment & Parts,4387.0,32.316757,21.41149,2.3458,0.07511,1137.84717312,20.6
6526,SOCIONEXT INC,Industrials,Electrical Equipment & Parts,1883.5,38.119816,13.18239,2.5705872,0.059959996,330.15709696,20.6
6645,OMRON CORP,Technology,Electronic Components,6061.0,34.889477,22.359537,1.4323117,0.05131,1191.770718208,42.02
6701,NEC CORP,Technology,Information Technology Services,4816.0,23.744022,6.6985645,2.8592055,0.1416,6387.672809472,42.02
6702,FUJITSU,Technology,Information Technology Services,3941.0,22.550928,25.978907,3.3590455,0.16202,6815.82002176,42.02
6723,RENESAS ELECTRONICS CORP,Technology,Semiconductors,3204.0,17.21285,11.4042845,2.0547378,0.13953,5855.275646976,42.02
6724,SEIKO EPSON CORP,Technology,Computer Hardware,3148.0,55.55948,15.587244,1.1657515,0.0297,1008.70651904,42.02
6752,PANASONIC HOLDINGS CORP,Technology,Consumer Electronics,4359.0,53.70872,25.815811,1.8826723,0.0525,10177.937932288,42.02
6753,SHARP CORP,Technology,Consumer Electronics,663.1,9.317128,12.187098,1.4606917,0.09599,430.555136,42.02
6758,SONY GROUP CORPORATION,Technology,Consumer Electronics,3723.0,19.989262,20.322052,2.61232,0.13159999,21762.175664128,42.02
