Ticker,CompanyName,Sector,Industry,Price,PER,ForwardPE,PBR,ROE,MarketCap_B_USD,Sector_Avg_PER
4151,KYOWA KIRIN CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,2562.5,16.501385,18.469799,1.464423,0.092530005,1341.69034752,22.0
4502,TAKEDA PHARMACEUTICAL CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,5582.0,,39.760666,1.1671538,-0.02262,8913.066917888,22.0
4503,ASTELLAS PHARMA,Healthcare,Drug Manufacturers - General,2363.0,14.555871,31.186487,2.1809456,0.21301001,4236.891389952,22.0
4506,SUMITOMO PHARMA CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1345.0,5.0,78.51723,1.4768097,0.38529,603.358101504,22.0
4507,SHIONOGI & CO,Healthcare,Drug Manufacturers - Specialty & Generic,2842.0,11.792531,14.864017,1.3646396,0.16773,2419.044384768,22.0
4519,CHUGAI PHARMACEUTICAL CO,Healthcare,Drug Manufacturers - General,7112.0,24.814209,30.147089,5.770877,0.23493,11703.34547968,22.0
4523,EISAI CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,4949.0,36.23252,24.43106,1.538859,0.049629997,1396.785938432,22.0
4568,DAIICHI SANKYO COMPANY LIMITED,Healthcare,Drug Manufacturers - General,2805.0,20.0,19.53887,2.9988453,0.14812,5104.1271808,22.0
4578,OTSUKA HLDGS CO LTD,Healthcare,Drug Manufacturers - General,12560.0,16.366528,24.191996,2.036893,0.13420999,6598.940950528,22.0
285A,KIOXIA HOLDINGS CORPORATION,Technology,Semiconductors,48010.0,47.619045,,10.942879,0.87108004,26273.111867392,43.87
4062,IBIDEN CO LTD,Technology,Electronic Components,19880.0,92.59432,64.3449,9.748749,0.12655,5555.83275008,43.87
6479,MINEBEA MITSUMI INC,Technology,Electronic Components,3726.0,15.105813,17.347178,1.6146598,,1496.344952832,43.87
6501,HITACHI,Industrials,Conglomerates,5620.0,31.846773,31.549992,3.8343637,,25155.910762496,21.51
6503,MITSUBISHI ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5844.0,29.498764,35.388157,2.6166112,0.10283,11959.37103872,21.51
6504,FUJI ELECTRIC CO. LTD.,Industrials,Electrical Equipment & Parts,14630.0,21.977858,24.085478,2.700844,0.14274,2135.850614784,21.51
6506,YASKAWA ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5365.0,39.527004,26.184782,2.8687522,0.07511,1391.509110784,21.51
6526,SOCIONEXT INC,Industrials,Electrical Equipment & Parts,1968.0,39.838055,13.773796,2.6859121,0.059959996,344.969019392,21.51
6645,OMRON CORP,Technology,Electronic Components,6874.0,39.52619,25.358763,1.6244365,0.05131,1351.630454784,43.87
6701,NEC CORP,Technology,Information Technology Services,4888.0,24.096622,6.798709,2.901951,0.1416,6483.16977152,43.87
6702,FUJITSU,Technology,Information Technology Services,3719.0,21.276962,24.515491,3.1698275,0.16202,6437.688836096,43.87
6723,RENESAS ELECTRONICS CORP,Technology,Semiconductors,3825.0,20.533606,13.768329,2.4529877,0.13953,6990.146306048,43.87
6724,SEIKO EPSON CORP,Technology,Computer Hardware,3265.0,57.472275,16.166567,1.2090783,0.0297,1046.196584448,43.87
6752,PANASONIC HOLDINGS CORP,Technology,Consumer Electronics,4436.0,54.644,26.271837,1.915929,0.0525,10357.727821824,43.87
6753,SHARP CORP,Technology,Consumer Electronics,650.0,8.896797,11.946334,1.4318347,0.09599,422.04921856,43.87
6758,SONY GROUP CORPORATION,Technology,Consumer Electronics,3764.0,20.201803,20.545853,2.6410882,0.13159999,22103.946428416,43.87
6762,TDK CORP,Technology,Electronic Components,3045.0,29.586086,28.489897,2.5141459,0.1163,5779.87936256,43.87
6770,ALPS ALPINE CO LTD,Technology,Electronic Components,2149.0,15.949235,20.082235,0.94285697,0.06243,419.36633856,43.87
6841,YOKOGAWA ELECTRIC CORP,Industrials,Specialty Industrial Machinery,5453.0,23.922962,25.236023,2.7005303,,1364.571455488,21.51
6857,ADVANTEST CORP,Technology,Semiconductor Equipment & Materials,34260.0,66.22465,144.11307,23.788692,0.56895,24807.464763392,43.87
6861,KEYENCE CORP,Technology,Scientific & Technical Instruments,85000.0,46.296295,45.518074,5.8090005,,20614.6371584,43.87
6902,DENSO CORP,Consumer Cyclical,Auto Parts,1938.0,11.8903,10.050824,0.95027345,0.09198,4858.838515712,23.72
6920,LASERTEC CORP,Technology,Semiconductor Equipment & Materials,39590.0,45.871666,36.248936,15.736882,0.33929002,3548.477915136,43.87
6954,FANUC CORPORATION,Industrials,Specialty Industrial Machinery,6507.0,36.49672,37.588818,3.2560234,0.10049,6072.05720064,21.51
6963,ROHM CO LTD,Technology,Semiconductors,4710.0,,54.206467,2.3988278,,1818.225147904,43.87
