Ticker,CompanyName,Sector,Industry,Price,PER,ForwardPE,PBR,ROE,MarketCap_B_USD,Sector_Avg_PER
4151,KYOWA KIRIN CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,2661.0,20.450354,19.17976,1.5603615,0.08457,1392.99848192,21.75
4502,TAKEDA PHARMACEUTICAL CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,5769.0,,41.09267,1.2267514,-0.02118,9211.659419648,21.75
4503,ASTELLAS PHARMA,Healthcare,Drug Manufacturers - General,2210.0,13.619276,29.167217,2.1646273,0.17438,3959.197794304,21.75
4506,SUMITOMO PHARMA CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1300.5,4.8351116,75.91944,1.7666069,0.46266997,583.395704832,21.75
4507,SHIONOGI & CO,Healthcare,Drug Manufacturers - Specialty & Generic,2894.5,12.010373,15.138598,1.4616228,0.13508001,2463.14827776,21.75
4519,CHUGAI PHARMACEUTICAL CO,Healthcare,Drug Manufacturers - General,6848.0,25.907011,29.028019,5.5566597,0.23493,11270.185025536,21.75
4523,EISAI CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,4753.0,34.013165,23.463493,1.4903648,0.045250002,1341.467656192,21.75
4568,DAIICHI SANKYO COMPANY LIMITED,Healthcare,Drug Manufacturers - General,2822.5,20.124777,19.660769,3.0861902,0.15809,5135.971385344,21.75
4578,OTSUKA HLDGS CO LTD,Healthcare,Drug Manufacturers - General,11325.0,16.534779,21.813244,1.9213643,0.12943,5950.080548864,21.75
285A,KIOXIA HOLDINGS CORPORATION,Technology,Semiconductors,54550.0,54.107403,,21.294146,0.519,29852.07791616,44.79
4062,IBIDEN CO LTD,Technology,Electronic Components,16700.0,77.533775,54.052307,8.477798,0.12167,4663.40020224,44.79
6479,MINEBEA MITSUMI INC,Technology,Electronic Components,3900.0,15.808675,18.15727,1.7422389,0.11915,1566.22258176,44.79
6501,HITACHI,Industrials,Conglomerates,5023.0,28.452477,28.198505,3.4410827,0.13299,22525.209739264,28.04
6503,MITSUBISHI ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5669.0,28.57071,34.32845,2.5870996,0.09964,11601.244585984,28.04
6504,FUJI ELECTRIC CO. LTD.,Industrials,Electrical Equipment & Parts,12985.0,19.507542,21.377302,2.3919508,0.1289,1895.698661376,28.04
6506,YASKAWA ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5257.0,38.768436,25.657671,2.811003,0.07511,1363.497320448,28.04
6526,SOCIONEXT INC,Industrials,Electrical Equipment & Parts,2397.5,48.542217,16.779814,3.1583204,0.06466,420.255694848,28.04
6645,OMRON CORP,Technology,Electronic Components,5650.0,32.467533,20.843325,1.3290778,0.03822,1110.956048384,44.79
6701,NEC CORP,Technology,Information Technology Services,4445.0,21.88577,6.1825414,2.6839924,0.12557,5895.599161344,44.79
6702,FUJITSU,Technology,Information Technology Services,3482.0,19.919909,22.953197,2.9830878,0.15623,6040.494538752,44.79
6723,RENESAS ELECTRONICS CORP,Technology,Semiconductors,3866.0,,14.293234,2.7606082,-0.00389,7014.06380032,44.79
6724,SEIKO EPSON CORP,Technology,Computer Hardware,3099.0,54.646446,15.344623,1.1634473,0.021949999,993.005600768,44.79
6752,PANASONIC HOLDINGS CORP,Technology,Consumer Electronics,3886.0,47.845356,23.01451,1.7409676,0.040749997,9073.518968832,44.79
6753,SHARP CORP,Technology,Consumer Electronics,608.7,8.331509,11.187282,1.4022858,0.20856,395.233001472,44.79
6758,SONY GROUP CORPORATION,Technology,Consumer Electronics,3574.0,20.833576,19.508734,2.6005626,0.12336001,20988.177678336,44.79
6762,TDK CORP,Technology,Electronic Components,3012.0,29.237041,28.181139,2.6139138,0.09922,5717.24005376,44.79
6770,ALPS ALPINE CO LTD,Technology,Electronic Components,2235.5,16.592445,20.89057,0.9746291,0.06311,436.178714624,44.79
6841,YOKOGAWA ELECTRIC CORP,Industrials,Specialty Industrial Machinery,6022.0,26.455212,27.869307,2.9487014,0.12125,1508.91659264,28.04
6857,ADVANTEST CORP,Technology,Semiconductor Equipment & Materials,28380.0,55.083267,119.37913,25.875912,0.57646,20546.167242752,44.79
6861,KEYENCE CORP,Technology,Scientific & Technical Instruments,74170.0,40.48581,39.718536,5.1816907,0.13531,17988.088496128,44.79
6902,DENSO CORP,Consumer Cyclical,Auto Parts,2056.0,7.968992,10.662794,1.0076357,0.08941,5154.685321216,23.87
6920,LASERTEC CORP,Technology,Semiconductor Equipment & Materials,43560.0,45.045135,39.8839,17.314943,0.4408,3904.312180736,44.79
6954,FANUC CORPORATION,Industrials,Specialty Industrial Machinery,6785.0,38.07733,39.194733,3.3951313,0.09352,6331.476475904,28.04
6963,ROHM CO LTD,Technology,Semiconductors,4628.0,,53.262745,2.3570647,-0.19219999,1786.5703424,44.79
6971,KYOCERA CORP,Industrials,Conglomerates,3796.0,37.01609,42.413406,1.4975227,0.04384,4928.465534976,28.04
6976,TAIYO YUDEN CO LTD,Technology,Electronic Components,11545.0,107.59552,61.642376,4.1918073,0.04462,1444.820942848,44.79
6981,MURATA MANUFACTURING CO,Technology,Electronic Components,8102.0,63.301823,34.14675,5.4245687,0.08826,14747.983413248,44.79
7735,SCREEN HOLDINGS CO LTD,Technology,Semiconductor Equipment & Materials,15895.0,32.665432,18.171944,6.1770306,0.20278999,3005.550952448,44.79
7751,CANON INC,Technology,Computer Hardware,4750.0,12.940663,13.10381,1.2017714,0.09372,4034.359197696,44.79
7752,RICOH CO,Industrials,Business Equipment & Supplies,1632.5,16.72815,14.137871,0.80376905,0.05094,922.056982528,28.04
8035,TOKYO ELECTRON,Technology,Semiconductor Equipment & Materials,62800.0,50.25126,49.054836,13.799344,0.2927,28552.0953344,44.79
543A,ARCHION CORPORATION,Industrials,Farm & Heavy Construction Machinery,293.0,2.013884,,0.6504029,0.22992,807.678705664,28.04
7201,NISSAN MOTOR CO,Consumer Cyclical,Auto Manufacturers,332.9,,-22.69257,0.24254018,-0.09856,1163.945705472,23.87
7202,ISUZU MOTORS,Consumer Cyclical,Auto Manufacturers,2410.0,12.479288,9.471781,1.1194537,0.10908,1656.24152064,23.87
7203,TOYOTA MOTOR CORP,Consumer Cyclical,Auto Manufacturers,2965.5,10.04029,9.146567,0.9682267,0.10233,35114.641784832,23.87
7211,MITSUBISHI MOTOR CORP,Consumer Cyclical,Auto Manufacturers,364.9,48.65333,3.9984658,0.5311383,0.02185,488.364867584,23.87
7261,MAZDA MOTOR CORP,Consumer Cyclical,Auto Manufacturers,1165.0,20.957006,4.2502737,0.3855706,0.01924,735.080349696,23.87
7267,HONDA MOTOR CO,Consumer Cyclical,Auto Manufacturers,1583.0,,6.9387217,0.5214257,-0.028499998,6161.954766848,23.87
7269,SUZUKI MOTOR CORP,Consumer Cyclical,Auto Manufacturers,2055.0,9.025429,11.6595745,1.1722534,0.13873,3964.657729536,23.87
7270,SUBARU CORPORATION,Consumer Cyclical,Auto Manufacturers,2663.5,21.214655,5.966889,0.6853469,0.033069998,1876.637384704,23.87
7272,YAMAHA MOTOR CO,Consumer Cyclical,Auto Manufacturers,1327.0,8.266882,7.011889,1.1073403,0.03845,1287.691698176,23.87
4543,TERUMO CORP,Healthcare,Medical Instruments & Supplies,2249.0,24.38998,22.085829,2.093686,0.09205,3317.461680128,21.75
4902,KONICA MINOLTA INC,Industrials,Business Equipment & Supplies,682.4,10.501693,14.1694355,0.6285699,0.06601,337.230954496,28.04
6146,DISCO CORPORATION,Technology,Semiconductor Equipment & Materials,62650.0,50.190266,46.03436,11.672435,0.27376,6795.503337472,44.79
7731,NIKON CORP,Consumer Cyclical,Leisure,2198.5,,20.762112,1.234193,-0.14019,724.222738432,23.87
7733,OLYMPUS CORPORATION,Healthcare,Medical Devices,1813.5,29.622671,14.434097,2.459053,0.08719,1927.423459328,21.75
7741,HOYA CORP,Healthcare,Medical Instruments & Supplies,24725.0,33.224937,36.190517,8.128649,0.25062,8270.969831424,21.75
9432,NTT INC,Communication Services,Telecom Services,154.3,12.246032,10.604811,1.292046,0.10042,12563.66538752,20.14
9433,KDDI CORPORATION,Communication Services,Telecom Services,2953.0,16.090014,1267.382,2.2144732,0.14006,11243.071995904,20.14
9434,SOFTBANK CORP.,Communication Services,Telecom Services,228.3,20.239363,19.698015,3.6895182,0.16267,10920.437743616,20.14
9984,SOFTBANK GROUP CORP,Communication Services,Telecom Services,5331.0,6.1087685,18.053438,1.7240531,0.32724,30380.960776192,20.14
5831,SHIZUOKA FINANCIAL GROUP INC.,Financial Services,Banks - Regional,3463.0,20.661058,27.688494,1.491449,0.075430006,1837.296648192,19.38
