Ticker,CompanyName,Sector,Industry,Price,PER,ForwardPE,PBR,ROE,MarketCap_B_USD,Sector_Avg_PER
4151,KYOWA KIRIN CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,2660.5,20.79003,19.176157,1.5600684,0.08457,1392.736731136,21.64
4502,TAKEDA PHARMACEUTICAL CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,5327.0,,37.944298,1.1327622,-0.02118,8505.895419904,21.64
4503,ASTELLAS PHARMA,Healthcare,Drug Manufacturers - General,2146.0,13.225688,28.322556,2.101941,0.17438,3844.54230016,21.64
4506,SUMITOMO PHARMA CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1342.0,4.9899607,78.342094,1.8229808,0.46266997,602.01238528,21.64
4507,SHIONOGI & CO,Healthcare,Drug Manufacturers - Specialty & Generic,2849.0,11.695883,14.900628,1.4386469,0.13508001,2424.429084672,21.64
4519,CHUGAI PHARMACEUTICAL CO,Healthcare,Drug Manufacturers - General,7241.0,27.472776,30.693909,6.246727,0.23707001,11916.970819584,21.64
4523,EISAI CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,4376.0,31.9486,21.602407,1.3721515,0.045250002,1235.064717312,21.64
4568,DAIICHI SANKYO COMPANY LIMITED,Healthcare,Drug Manufacturers - General,2679.5,19.083399,18.66467,2.9298306,0.15809,4875.760959488,21.64
4578,OTSUKA HLDGS CO LTD,Healthcare,Drug Manufacturers - General,11000.0,16.058393,21.187258,1.8662258,0.12943,5779.327287296,21.64
285A,KIOXIA HOLDINGS CORPORATION,Technology,Semiconductors,69100.0,66.666664,,26.973885,0.519,37814.456549376,46.39
4062,IBIDEN CO LTD,Technology,Electronic Components,17980.0,86.95652,58.195236,9.127594,0.12167,5020.834594816,46.39
6479,MINEBEA MITSUMI INC,Technology,Electronic Components,4151.0,16.891836,19.325853,1.8543676,0.11915,1667.022979072,46.39
6501,HITACHI,Industrials,Conglomerates,4802.0,27.174465,26.95784,3.2896833,0.13299,21534.152327168,28.01
6503,MITSUBISHI ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5592.0,28.168446,33.86218,2.5519598,0.09964,11443.668779008,28.01
6504,FUJI ELECTRIC CO. LTD.,Industrials,Electrical Equipment & Parts,12760.0,19.267939,21.006882,2.350504,0.1289,1862.85686784,28.01
6506,YASKAWA ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5436.0,44.051865,26.53131,2.9158256,0.07511,1409.924202496,28.01
6526,SOCIONEXT INC,Industrials,Electrical Equipment & Parts,2587.0,54.05349,18.106102,3.4079561,0.06466,453.473009664,28.01
6645,OMRON CORP,Technology,Electronic Components,5632.0,32.362236,20.77692,1.3248435,0.03822,1107.416711168,46.39
6701,NEC CORP,Technology,Information Technology Services,4463.0,21.977642,6.207577,2.6948612,0.12557,5919.473664,46.39
6702,FUJITSU,Technology,Information Technology Services,3378.0,19.340433,22.267633,2.893989,0.15623,5860.078125056,46.39
6723,RENESAS ELECTRONICS CORP,Technology,Semiconductors,4381.0,,16.33057,3.1283562,-0.00389,7948.425232384,46.39
6724,SEIKO EPSON CORP,Technology,Computer Hardware,2851.5,50.087826,14.119132,1.0705291,0.021949999,913.699700736,46.39
6752,PANASONIC HOLDINGS CORP,Technology,Consumer Electronics,4173.0,51.284256,24.714243,1.8695465,0.040749997,9743.641870336,46.39
6753,SHARP CORP,Technology,Consumer Electronics,645.0,8.825944,11.854439,1.4859115,0.20856,418.802827264,46.39
6758,SONY GROUP CORPORATION,Technology,Consumer Electronics,3383.0,19.723646,18.466158,2.4615846,0.12336001,19864.500568064,46.39
6762,TDK CORP,Technology,Electronic Components,3234.0,31.153069,30.258234,2.806573,0.09922,6138.630242304,46.39
6770,ALPS ALPINE CO LTD,Technology,Electronic Components,2120.5,15.723714,19.815905,0.9244916,0.06311,413.740531712,46.39
6841,YOKOGAWA ELECTRIC CORP,Industrials,Specialty Industrial Machinery,5470.0,24.03973,25.314697,2.678412,0.12125,1370.60352,28.01
6857,ADVANTEST CORP,Technology,Semiconductor Equipment & Materials,29775.0,55.866188,125.24713,27.147825,0.57646,21581.327761408,46.39
