Ticker,CompanyName,Sector,Industry,Price,PER,ForwardPE,PBR,ROE,MarketCap_B_USD,Sector_Avg_PER
4151,KYOWA KIRIN CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,2546.0,16.38669,18.350872,1.4550318,0.092530005,1332.797505536,21.12
4502,TAKEDA PHARMACEUTICAL CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,5524.0,,39.34753,1.1550266,-0.02262,8820.455636992,21.12
4503,ASTELLAS PHARMA,Healthcare,Drug Manufacturers - General,2331.0,14.366718,30.764156,2.151411,0.21301001,4175.96833792,21.12
4506,SUMITOMO PHARMA CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1299.0,4.8286376,75.83188,1.4263017,0.38529,582.72284672,21.12
4507,SHIONOGI & CO,Healthcare,Drug Manufacturers - Specialty & Generic,2853.5,11.839266,14.924164,1.3701615,0.16773,2428.258484224,21.12
4519,CHUGAI PHARMACEUTICAL CO,Healthcare,Drug Manufacturers - General,6839.0,23.90256,28.989868,5.549357,0.23493,11255.373889536,21.12
4523,EISAI CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,4804.0,35.070816,23.715258,1.4937723,0.049629997,1355.861721088,21.12
4568,DAIICHI SANKYO COMPANY LIMITED,Healthcare,Drug Manufacturers - General,2716.5,19.344963,18.925884,2.904764,0.14812,4943.998091264,21.12
4578,OTSUKA HLDGS CO LTD,Healthcare,Drug Manufacturers - General,12610.0,16.420767,24.288301,2.0450015,0.13420999,6625.210925056,21.12
285A,KIOXIA HOLDINGS CORPORATION,Technology,Semiconductors,45310.0,44.90941,,10.32747,0.87108004,24795.557134336,42.32
4062,IBIDEN CO LTD,Technology,Electronic Components,18415.0,85.773476,59.63555,9.035247,0.12655,5149.205987328,42.32
6479,MINEBEA MITSUMI INC,Technology,Electronic Components,3692.0,14.972828,17.188883,1.6493194,,1482.690658304,42.32
6501,HITACHI,Industrials,Conglomerates,5510.0,31.20929,30.932465,3.7593138,,24709.118820352,27.62
6503,MITSUBISHI ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5798.0,29.222317,35.109604,2.596015,0.10283,11865.23512832,27.62
6504,FUJI ELECTRIC CO. LTD.,Industrials,Electrical Equipment & Parts,14285.0,21.484112,23.517502,2.6371536,0.14274,2085.487509504,27.62
6506,YASKAWA ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5214.0,38.457,25.447802,2.7880101,0.07511,1352.34453504,27.62
6526,SOCIONEXT INC,Industrials,Electrical Equipment & Parts,1967.5,39.771576,13.770296,2.6852298,0.059959996,344.881364992,27.62
6645,OMRON CORP,Technology,Electronic Components,6508.0,37.428112,24.008558,1.5309094,0.03822,1279.664062464,42.32
6701,NEC CORP,Technology,Information Technology Services,4849.0,23.877289,6.744464,2.8787973,0.1416,6431.442468864,42.32
6702,FUJITSU,Technology,Information Technology Services,3694.0,21.149662,24.350693,3.148519,0.16202,6411.497504768,42.32
6723,RENESAS ELECTRONICS CORP,Technology,Semiconductors,3661.0,19.659542,13.178,2.3478138,0.13953,6642.133368832,42.32
6724,SEIKO EPSON CORP,Technology,Computer Hardware,3198.0,56.39217,15.834818,1.2006145,0.0297,1024.727908352,42.32
6752,PANASONIC HOLDINGS CORP,Technology,Consumer Electronics,4288.0,52.807884,25.39532,1.852007,0.0525,10012.159115264,42.32
6753,SHARP CORP,Technology,Consumer Electronics,650.7,8.902572,11.95736,1.4988124,0.20856,422.438928384,42.32
6758,SONY GROUP CORPORATION,Technology,Consumer Electronics,3736.0,20.050434,20.398472,2.6221433,0.13159999,21945.389154304,42.32
6762,TDK CORP,Technology,Electronic Components,2980.0,28.92923,27.881737,2.4604776,0.1163,5656.499191808,42.32
6770,ALPS ALPINE CO LTD,Technology,Electronic Components,2123.5,15.746921,19.839268,0.93144965,0.06243,414.22831616,42.32
6841,YOKOGAWA ELECTRIC CORP,Industrials,Specialty Industrial Machinery,5304.0,23.283583,24.546465,2.597129,,1329.009262592,27.62
6857,ADVANTEST CORP,Technology,Semiconductor Equipment & Materials,31490.0,60.909092,132.4612,28.711504,0.56895,22801.72552192,42.32
6861,KEYENCE CORP,Technology,Scientific & Technical Instruments,83470.0,45.40239,44.70946,5.7058053,,20248.424087552,42.32
6902,DENSO CORP,Consumer Cyclical,Auto Parts,1943.5,7.5344057,10.079349,0.9529703,0.09198,4872.632008704,24.13
6920,LASERTEC CORP,Technology,Semiconductor Equipment & Materials,37310.0,38.612797,34.161346,14.83059,0.4408,3344.120414208,42.32
6954,FANUC CORPORATION,Industrials,Specialty Industrial Machinery,6459.0,36.13986,37.317314,3.2325053,0.10049,6028.20050944,27.62
6963,ROHM CO LTD,Technology,Semiconductors,4462.0,,51.329266,2.2715015,,1721.716441088,42.32
6971,KYOCERA CORP,Industrials,Conglomerates,3772.0,36.678337,42.145252,1.4879097,0.05059,4897.305526272,27.62
6976,TAIYO YUDEN CO LTD,Technology,Electronic Components,9491.0,88.419975,50.675426,3.4460323,0.04462,1187.76922112,42.32
6981,MURATA MANUFACTURING CO,Technology,Electronic Components,7065.0,55.350986,29.776203,4.6614833,0.10063,12860.34423808,42.32
7735,SCREEN HOLDINGS CO LTD,Technology,Semiconductor Equipment & Materials,13005.0,26.75981,14.867954,4.9467425,0.1887,2459.087142912,42.32
7751,CANON INC,Technology,Computer Hardware,4596.0,11.616034,12.67897,1.1204747,0.10371,3903.560876032,42.32
7752,RICOH CO,Industrials,Business Equipment & Supplies,1610.5,16.497643,13.947346,0.77571315,0.07453,909.631094784,27.62
8035,TOKYO ELECTRON,Technology,Semiconductor Equipment & Materials,53960.0,43.152122,42.149666,11.448493,0.30929002,24532.979023872,42.32
543A,ARCHION CORPORATION,Industrials,Farm & Heavy Construction Machinery,277.0,1.9040419,,0.61488605,0.22992,763.57337088,27.62
7201,NISSAN MOTOR CO,Consumer Cyclical,Auto Manufacturers,342.9,,-23.374233,0.2458371,-0.076519996,1198.909554688,24.13
7202,ISUZU MOTORS,Consumer Cyclical,Auto Manufacturers,2299.5,11.9071045,9.037494,1.0482696,0.116009995,1580.301811712,24.13
7203,TOYOTA MOTOR CORP,Consumer Cyclical,Auto Manufacturers,3015.0,8.578502,9.299241,0.9569618,0.12404,35700.774797312,24.13
7211,MITSUBISHI MOTOR CORP,Consumer Cyclical,Auto Manufacturers,351.7,46.955944,3.8538244,0.5138035,0.022669999,470.698655744,24.13
7261,MAZDA MOTOR CORP,Consumer Cyclical,Auto Manufacturers,1180.0,21.203953,4.304998,0.3880467,0.05876,744.544862208,24.13
7267,HONDA MOTOR CO,Consumer Cyclical,Auto Manufacturers,1689.0,,7.403349,0.5563412,-0.0076200003,6574.568374272,24.13
7269,SUZUKI MOTOR CORP,Consumer Cyclical,Auto Manufacturers,1998.5,8.78037,11.339007,1.1400235,0.13873,3855.653797888,24.13
7270,SUBARU CORPORATION,Consumer Cyclical,Auto Manufacturers,2567.0,20.454184,5.7507057,0.66051644,0.03118,1808.645750784,24.13
7272,YAMAHA MOTOR CO,Consumer Cyclical,Auto Manufacturers,1883.0,8.431469,9.949801,1.4605628,0.07716,1827.221929984,24.13
4543,TERUMO CORP,Healthcare,Medical Instruments & Supplies,2365.5,25.70637,23.229893,2.2021408,0.09205,3489.308868608,21.12
4902,KONICA MINOLTA INC,Industrials,Business Equipment & Supplies,658.0,10.123077,13.66279,0.5910739,0.065349996,325.172854784,27.62
6146,DISCO CORPORATION,Technology,Semiconductor Equipment & Materials,58220.0,46.796127,42.77926,10.847351,0.27376,6314.99128832,42.32
7731,NIKON CORP,Consumer Cyclical,Leisure,1951.0,,18.42478,1.0952514,-0.14019,642.692087808,24.13
7733,OLYMPUS CORPORATION,Healthcare,Medical Devices,1893.5,30.934488,15.070837,2.5675306,0.08719,2012.448948224,21.12
7741,HOYA CORP,Healthcare,Medical Instruments & Supplies,25405.0,34.152473,37.18585,8.37073,0.2653,8498.442141696,21.12
9432,NTT INC,Communication Services,Telecom Services,159.0,12.60111,10.920961,1.3305645,0.10042,12903.15759616,20.62
9433,KDDI CORPORATION,Communication Services,Telecom Services,2969.0,16.16838,1274.249,2.2264717,0.14006,11303.989018624,20.62
9434,SOFTBANK CORP.,Communication Services,Telecom Services,232.9,21.057865,20.094908,3.8264382,0.16712,11140.473028608,20.62
9984,SOFTBANK GROUP CORP,Communication Services,Telecom Services,5417.0,6.20881,18.344677,1.7518656,0.32724,30871.069392896,20.62
5831,SHIZUOKA FINANCIAL GROUP INC.,Financial Services,Banks - Regional,3422.0,20.43107,27.360678,1.473791,0.075430006,1815.544070144,18.51
7186,YOKOHAMA FINANCIAL GROUP INC,Financial Services,Banks - Regional,1835.5,19.534908,24.777267,1.4532237,0.07964,2040.116936704,18.51
8304,AOZORA BANK,Financial Services,Banks - Regional,3260.0,17.57223,17.549526,0.90358377,0.06564,451.12229888,18.51
8306,MITSUBISHI UFJ FINANCIAL GROUP ,Financial Services,Banks - Diversified,3588.0,16.900612,23.655064,1.7791194,0.09458999,40461.418889216,18.51
8308,RESONA HOLDINGS,Financial Services,Banks - Regional,2335.0,20.514849,26.516012,1.7406669,0.0923,5247.020826624,18.51
8309,SUMITOMO MITSUI TRUST GP INC,Financial Services,Banks - Regional,1696.5,12.855194,4.567974,0.3215236,0.10779,1167.766192128,18.51
8316,SUMITOMO MITSUI FINANCIAL GROUP,Financial Services,Banks - Diversified,6815.0,16.556936,21.44363,1.6078153,0.08569,25978.7849728,18.51
8331,CHIBA BANK,Financial Services,Banks - Regional,2698.5,18.477816,24.456226,1.4977612,0.08298001,1865.37803776,18.51
8354,FUKUOKA FINANCIAL GROUP INC.,Financial Services,Banks - Regional,7670.0,16.955896,18.857256,1.3466136,0.08518,1449.343582208,18.51
