Ticker,CompanyName,Sector,Industry,Price,PER,ForwardPE,PBR,ROE,MarketCap_B_USD,Sector_Avg_PER
4151,KYOWA KIRIN CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,2271.5,14.613356,16.37235,1.2981558,0.092530005,1189.326749696,21.16
4502,TAKEDA PHARMACEUTICAL CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,5928.0,,42.22523,1.2394998,-0.02262,9465.54273792,21.16
4503,ASTELLAS PHARMA,Healthcare,Drug Manufacturers - General,2354.5,14.505298,31.074305,2.1731005,0.21301001,4221.65086208,21.16
4506,SUMITOMO PHARMA CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1592.0,5.919316,92.93637,1.7480156,0.38529,714.160734208,21.16
4507,SHIONOGI & CO,Healthcare,Drug Manufacturers - Specialty & Generic,2934.0,12.169729,15.345188,1.4088151,0.16773,2497.352564736,21.16
4519,CHUGAI PHARMACEUTICAL CO,Healthcare,Drug Manufacturers - General,6710.0,23.40344,28.44305,5.4446826,0.23493,11041.822998528,21.16
4523,EISAI CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,4887.0,35.78647,24.124992,1.5195806,0.049629997,1379.287302144,21.16
4568,DAIICHI SANKYO COMPANY LIMITED,Healthcare,Drug Manufacturers - General,2886.5,20.575237,20.106577,3.0859776,0.14812,5252.428857344,21.16
4578,OTSUKA HLDGS CO LTD,Healthcare,Drug Manufacturers - General,11160.0,14.523874,21.495436,1.8098506,0.13420999,5854.643355648,21.16
285A,KIOXIA HOLDINGS CORPORATION,Technology,Semiconductors,56820.0,56.2825,,12.950934,0.87108004,30256.93310976,44.13
4062,IBIDEN CO LTD,Technology,Electronic Components,22750.0,105.75984,73.63413,11.156139,0.12655,6394.925809664,44.13
6479,MINEBEA MITSUMI INC,Technology,Electronic Components,3591.0,14.556731,16.718657,1.5561576,,1442.1295104,44.13
6501,HITACHI,Industrials,Conglomerates,5526.0,31.26096,31.022285,3.7702303,,24676.70523904,21.01
6503,MITSUBISHI ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5286.0,26.64583,32.009205,2.3667705,0.10283,10817.460240384,21.01
6504,FUJI ELECTRIC CO. LTD.,Industrials,Electrical Equipment & Parts,13350.0,20.059502,21.978203,2.4645433,0.14274,1948.981919744,21.01
6506,YASKAWA ELECTRIC CORP,Industrials,Electrical Equipment & Parts,4477.0,32.950615,21.85075,2.3939242,0.07511,1161.190309888,21.01
6526,SOCIONEXT INC,Industrials,Electrical Equipment & Parts,2228.5,45.111336,15.597004,3.0414407,0.059959996,390.631849984,21.01
6645,OMRON CORP,Technology,Electronic Components,6322.0,36.345867,23.322388,1.4939901,0.05131,1243.091042304,44.13
6701,NEC CORP,Technology,Information Technology Services,4851.0,23.888313,6.747246,2.8799846,0.1416,6434.094841856,44.13
6702,FUJITSU,Technology,Information Technology Services,4001.0,22.904741,26.374424,3.4101853,0.16202,6919.587627008,44.13
6723,RENESAS ELECTRONICS CORP,Technology,Semiconductors,3512.0,18.851315,12.500576,2.2522595,0.13953,6418.14233088,44.13
6724,SEIKO EPSON CORP,Technology,Computer Hardware,3197.0,56.17642,15.829866,1.1838969,0.0297,1024.407502848,44.13
6752,PANASONIC HOLDINGS CORP,Technology,Consumer Electronics,4476.0,55.24562,26.508734,1.9332051,0.0525,10451.124486144,44.13
6753,SHARP CORP,Technology,Consumer Electronics,657.5,9.000684,12.084176,1.4483559,0.09599,426.91903488,44.13
6758,SONY GROUP CORPORATION,Technology,Consumer Electronics,3688.0,19.792841,20.131004,2.5877614,0.13159999,21557.588000768,44.13
6762,TDK CORP,Technology,Electronic Components,2993.0,29.061075,28.003368,2.4712112,0.1163,5681.175330816,44.13
6770,ALPS ALPINE CO LTD,Technology,Electronic Components,2237.0,16.588802,20.904589,0.98146623,0.06243,432.253042688,44.13
6841,YOKOGAWA ELECTRIC CORP,Industrials,Specialty Industrial Machinery,4732.0,20.758938,21.899296,2.3434641,,1178.182352896,21.01
6857,ADVANTEST CORP,Technology,Semiconductor Equipment & Materials,33480.0,64.88246,140.83203,23.247093,0.56895,24170.985422848,44.13
6861,KEYENCE CORP,Technology,Scientific & Technical Instruments,77110.0,41.955036,41.292927,5.2697883,,18701.113884672,44.13
6902,DENSO CORP,Consumer Cyclical,Auto Parts,1911.5,11.729153,9.91339,0.9372795,0.09198,4792.399167488,22.54
