Ticker,CompanyName,Sector,Industry,Price,PER,ForwardPE,PBR,ROE,MarketCap_B_USD,Sector_Avg_PER
4151,KYOWA KIRIN CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,2612.5,16.826614,18.830185,1.492997,0.092530005,1367.869751296,22.05
4502,TAKEDA PHARMACEUTICAL CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,5559.0,,39.596836,1.1623447,-0.02262,8876.341592064,22.05
4503,ASTELLAS PHARMA,Healthcare,Drug Manufacturers - General,2327.5,14.346915,30.717964,2.1481807,0.21301001,4173.23941888,22.05
4506,SUMITOMO PHARMA CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,1362.5,5.063926,79.538826,1.4960247,0.38529,611.208527872,22.05
4507,SHIONOGI & CO,Healthcare,Drug Manufacturers - Specialty & Generic,2819.0,11.696125,14.743724,1.3535957,0.16773,2399.467208704,22.05
4519,CHUGAI PHARMACEUTICAL CO,Healthcare,Drug Manufacturers - General,7175.0,25.062876,30.41414,5.8219967,0.23493,11807.016091648,22.05
4523,EISAI CO LTD,Healthcare,Drug Manufacturers - Specialty & Generic,4872.0,35.58802,24.050945,1.5149164,0.049629997,1375.053807616,22.05
4568,DAIICHI SANKYO COMPANY LIMITED,Healthcare,Drug Manufacturers - General,2770.0,19.723724,19.295069,2.9614267,0.14812,5040.439296,22.05
4578,OTSUKA HLDGS CO LTD,Healthcare,Drug Manufacturers - General,12435.0,16.18972,23.951231,2.016621,0.13420999,6533.267062784,22.05
285A,KIOXIA HOLDINGS CORPORATION,Technology,Semiconductors,51800.0,51.28205,,11.80673,0.87108004,28347.16164096,45.87
4062,IBIDEN CO LTD,Technology,Electronic Components,21560.0,100.26042,69.7825,10.572587,0.12655,6025.339994112,45.87
6479,MINEBEA MITSUMI INC,Technology,Electronic Components,3801.0,15.408627,17.696356,1.6471609,,1526.464512,45.87
6501,HITACHI,Industrials,Conglomerates,5702.0,32.23837,32.01033,3.8903098,,25522.954305536,21.88
6503,MITSUBISHI ELECTRIC CORP,Industrials,Electrical Equipment & Parts,6020.0,30.39483,36.45392,2.695414,0.10283,12319.543263232,21.88
6504,FUJI ELECTRIC CO. LTD.,Industrials,Electrical Equipment & Parts,14970.0,22.522455,24.645222,2.7636113,0.14274,2185.487581184,21.88
6506,YASKAWA ELECTRIC CORP,Industrials,Electrical Equipment & Parts,5480.0,40.35346,26.74606,2.9302447,0.07511,1421.336379392,21.88
6526,SOCIONEXT INC,Industrials,Electrical Equipment & Parts,1991.5,40.321926,13.93827,2.7179847,0.059959996,349.08831744,21.88
6645,OMRON CORP,Technology,Electronic Components,7002.0,40.32249,25.830965,1.654685,0.05131,1376.799031296,45.87
6701,NEC CORP,Technology,Information Technology Services,4917.0,24.213326,6.839045,2.919168,0.1416,6521.633636352,45.87
6702,FUJITSU,Technology,Information Technology Services,3750.0,21.459227,24.719843,3.1962497,0.16202,6491.350761472,45.87
6723,RENESAS ELECTRONICS CORP,Technology,Semiconductors,3754.0,20.161118,13.51276,2.407455,0.13953,6860.39498752,45.87
6724,SEIKO EPSON CORP,Technology,Computer Hardware,3157.0,55.551643,15.631807,1.1690843,0.0297,1011.590365184,45.87
6752,PANASONIC HOLDINGS CORP,Technology,Consumer Electronics,4679.0,57.801113,27.710985,2.020882,0.0525,10925.114392576,45.87
6753,SHARP CORP,Technology,Consumer Electronics,653.0,8.936636,12.001471,1.4384432,0.09599,423.997145088,45.87
